,date,race,poll_grade,Sample,sample_type,pollster,poll_link,Biden,Trump,method,polls,advanced,predictive,grade,banned,Biden_adj,Trump_adj,leader,leader_adj,rep_success,dem_success,other_success
396,2020-09-22 00:00:00.000000,iowa,A+,658,LV,Selzer & Co.,https://assets.documentcloud.org/documents/7215236/IowaPollMethodologyTrumpBiden.pdf,47.0,47.0,Live,48,-1.8,-1.3, A+,,46.9,47.0,Tie,Trump,309.0,309.0,40.0
397,2020-09-23 00:00:00.000000,georgia,A+,402,LV,Monmouth University,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ga_092320.pdf/,45.0,50.0,Live,108,-2.0,-1.6, A+,,43.7,50.0,Trump,Trump,201.0,176.0,25.0
398,2020-09-23 00:00:00.000000,arizona,C-,262,LV,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_arizona_state_poll_w1_09_23_2020.pdf,49.0,43.0,Online,66,+0.4,+0.5, B-,,48.6,43.0,Biden,Biden,113.0,127.0,22.0
399,2020-09-23 00:00:00.000000,florida,C,"2,906",LV,Ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_florida_state_poll_w1_09_23_2020.pdf,50.0,47.0,Online,66,+0.4,+0.5, B-,,49.6,47.0,Biden,Biden,1366.0,1441.0,99.0
400,2020-09-23 00:00:00.000000,north-carolina,C-,579,LV,Harper Polling,https://www.nccivitas.org/polling/trump-biden-dead-heat/,48.0,46.0,IVR/live,11,-1.9,+0.1, B/C,,47.9,46.0,Biden,Biden,266.0,277.0,36.0
401,2020-09-23 00:00:00.000000,pennsylvania,C/D,"1,012",LV,CPEC,https://projects.fivethirtyeight.com/polls/20200923_PA.pdf,47.0,45.0,IVR,2,+6.9,+1.8, C/D,,47.0,45.0,Biden,Biden,455.0,476.0,81.0
402,2020-09-23 00:00:00.000000,wisconsin,C/D,863,LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-14/,50.0,41.0,Online,65,+1.0,+1.3, C-,,48.9,41.0,Biden,Biden,354.0,422.0,87.0
403,2020-09-23 00:00:00.000000,michigan,C/D,"1,001",LV,Change Research,https://changeresearch.com/post/states-of-play-battleground-wave-14/,50.0,42.0,Online,65,+1.0,+1.3, C-,,48.9,42.0,Biden,Biden,420.0,489.0,92.0
404,2020-09-24 00:00:00.000000,ohio,A-,907,RV,Quinnipiac University,https://poll.qu.edu/ohio/release-detail?ReleaseID=3675,49.0,44.0,Live,207,-0.2,-0.2, B+,,48.8,44.0,Biden,Biden,399.0,443.0,65.0
405,2020-09-24 00:00:00.000000,arizona,A/B,550,LV,Data Orbital,https://twitter.com/Garrett_Archer/status/1309158493673398274,49.0,47.0,Live,9,-2.4,-0.9, A/B,,48.7,47.0,Biden,Biden,258.0,268.0,24.0
406,2020-09-24 00:00:00.000000,iowa,A+,402,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/ga-ia-tx-crosstabs/ca61e64eaef883ac/full.pdf,46.0,49.0,Live,59,-1.5,-1.1, A+,,46.0,48.7,Trump,Trump,196.0,185.0,21.0
407,2020-09-24 00:00:00.000000,texas,A+,653,LV,Quinnipiac University,https://poll.qu.edu/ohio/release-detail?ReleaseID=3675,43.0,46.0,Live,207,-0.2,-0.2, B+,,42.8,46.0,Trump,Trump,300.0,279.0,74.0
408,2020-09-24 00:00:00.000000,kentucky,B-,807,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_KY_Week1_Senate_toplines.pdf,38.0,56.0,Online/text,31,-0.2,+0.5, B-,,38.0,56.0,Trump,Trump,452.0,307.0,48.0
409,2020-09-24 00:00:00.000000,pennsylvania,A-,910,RV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,51.0,43.0,Online,210,+2.3,+2.6, D-,,46.0,43.0,Biden,Biden,391.0,419.0,100.0
410,2020-09-24 00:00:00.000000,michigan,C-,"1,015",LV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,46.0,47.0,Online,210,+2.3,+2.6, D-,,41.0,47.0,Trump,Trump,477.0,416.0,122.0
411,2020-09-24 00:00:00.000000,rhode-island,D-,234,RV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,53.0,46.0,Online,210,+2.3,+2.6, D-,,48.0,46.0,Biden,Biden,108.0,112.0,14.0
412,2020-09-24 00:00:00.000000,virginia,B/C,796,LV,Christopher Newport University,https://www.scribd.com/document/477314679/September-2020-Statewide-Final,48.0,43.0,Live,10,-0.4,+0.2, B/C,,47.3,43.0,Biden,Biden,342.0,377.0,77.0
413,2020-09-24 00:00:00.000000,south-dakota,D-,199,RV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,39.0,61.0,Online,210,+2.3,+2.6, D-,,34.0,61.0,Trump,Trump,121.0,68.0,10.0
414,2020-09-24 00:00:00.000000,georgia,A+,523,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_GA-A_Week1_Senate_toplines.pdf,45.0,45.0,Online/text,31,-0.2,+0.5, B-,,45.0,45.0,Tie,Tie,235.0,235.0,53.0
415,2020-09-24 00:00:00.000000,wisconsin,B,664,LV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,50.0,46.0,Online,210,+2.3,+2.6, D-,,45.0,46.0,Biden,Trump,305.0,299.0,60.0
416,2020-09-24 00:00:00.000000,kansas,B-,883,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_KS_Week1_Senate_toplines.pdf,45.0,49.0,Online/text,31,-0.2,+0.5, B-,,45.0,49.0,Trump,Trump,433.0,397.0,53.0
417,2020-09-24 00:00:00.000000,wyoming,D-,147,RV,SurveyMonkey,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,27.0,72.0,Online,210,+2.3,+2.6, D-,,22.0,72.0,Trump,Trump,106.0,32.0,9.0
418,2020-09-25 00:00:00.000000,maryland,B/C,838,RV,OpinionWorks,https://docs.google.com/viewer?a=v&pid=sites&srcid=b3BpbmlvbndvcmtzLmNvbXxjb21wMXxneDoxMjc5ZWQzMzNlZWQ5NmU3,61.0,29.0,Live,6,+1.5,+0.6, B/C,,61.0,28.5,Biden,Biden,239.0,511.0,88.0
419,2020-09-25 00:00:00.000000,minnesota,A,500,LV,Suffolk University,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/9_25_2020_marginals_pdftxt.pdf?la=en&hash=EA09FFF4A22FBF2A04A6A5776C86103A990C9C6A,47.0,40.0,Live,88,-0.6,-0.6, A,,46.4,40.0,Biden,Biden,200.0,232.0,68.0
420,2020-09-25 00:00:00.000000,nevada,B/C,800,LV,ALG Research,https://thenevadaindependent.com/article/new-democratic-poll-shows-biden-up-4-in-nevada,47.0,43.0,Online/live,15,+1.3,+1.1, B/C,,45.5,43.0,Biden,Biden,344.0,364.0,92.0
421,2020-09-25 00:00:00.000000,california,C/D,"5,942",LV,"University of California, Berkeley",https://www.kqed.org/news/11839535/poll-biden-leads-trump-by-39-points-in-california-ahead-in-every-region,67.0,28.0,Online,3,+1.2,+1.3, C/D,,67.0,27.7,Biden,Biden,1646.0,3981.0,315.0
422,2020-09-25 00:00:00.000000,texas,B-,726,LV,Data for Progress,https://filesforprogress.org/memos/student-debt-project-electoral.pdf,45.0,46.0,Online/text,31,-0.2,+0.5, B-,,45.0,46.0,Trump,Trump,334.0,327.0,65.0
423,2020-09-26 00:00:00.000000,minnesota,B+,800,LV,Mason-Dixon Polling & Strategy,https://www.mprnews.org/story/2020/09/26/minnesota-poll-biden-holds-on-to-lead-over-trump,48.0,42.0,Live,433,-0.6,-0.3, B+,,48.0,41.4,Biden,Biden,331.0,384.0,85.0
424,2020-09-27 00:00:00.000000,georgia,B,"1,164",LV,YouGov,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,46.0,47.0,Online,416,-0.2,+0.3, B,,45.6,47.0,Trump,Trump,547.0,531.0,86.0
425,2020-09-27 00:00:00.000000,nevada,C+,750,LV,Rasmussen Reports/Pulse Opinion Research,https://amgreatness.com/2020/09/26/trump-surging-with-hispanic-and-black-voters-in-critical-states/,49.0,48.0,IVR/online,722,+0.2,+0.8, C+,,49.0,46.5,Biden,Biden,349.0,368.0,33.0
426,2020-09-27 00:00:00.000000,michigan,A+,799,LV,Marist College,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_MI-Adults-Registered-Voters_NOS-and-Tables_202009251227.pdf,52.0,44.0,Live,183,-1.0,-1.0, A+,,52.0,43.7,Biden,Biden,349.0,415.0,35.0
427,2020-09-27 00:00:00.000000,wisconsin,A+,951,RV,Marist College,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_WI-Likely-Voters-NOS-and-Tables_202009251238.pdf,52.0,44.0,Live,183,-1.0,-1.0, A+,,52.0,43.7,Biden,Biden,416.0,495.0,40.0
428,2020-09-27 00:00:00.000000,south-carolina,B,"1,080",LV,YouGov,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,42.0,52.0,Online,416,-0.2,+0.3, B,,41.6,52.0,Trump,Trump,562.0,449.0,69.0
429,2020-09-27 00:00:00.000000,north-carolina,B,"1,213",LV,YouGov,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,48.0,46.0,Online,416,-0.2,+0.3, B,,47.6,46.0,Biden,Biden,558.0,577.0,78.0
430,2020-09-28 00:00:00.000000,wisconsin,C-,"1,189",LV,Trafalgar Group,https://www.thetrafalgargroup.org/news/wi-pres-0920/,48.0,45.0,IVR,48,+0.9,+1.3, C-,,48.0,44.1,Biden,Biden,524.0,571.0,94.0
431,2020-09-28 00:00:00.000000,alaska,B/C,602,LV,Harstad Strategic Research Inc.,https://twitter.com/Nat_Herz/status/1310661243410104320/photo/1,46.0,47.0,Live,10,-1.6,0.0, B/C,,45.4,47.0,Trump,Trump,283.0,273.0,46.0
432,2020-09-28 00:00:00.000000,ohio,D-,"3,092",RV,SurveyMonkey,https://public.tableau.com/profile/surveymonkey#!/vizhome/Bidenvs_TrumpDashboard9_21/Biden-TrumpDashboard,48.0,50.0,Online,210,+2.3,+2.6, D-,,43.0,50.0,Trump,Trump,1546.0,1330.0,216.0
433,2020-09-28 00:00:00.000000,texas,B,612,LV,Public Policy Polling,https://twitter.com/EngelsAngle/status/1310534726579560448,48.0,48.0,IVR/text,423,-0.4,+0.1, B,,47.7,48.0,Tie,Trump,294.0,292.0,26.0
434,2020-09-28 00:00:00.000000,illinois,B/C,"1,208",LV,Victory Research,https://projects.fivethirtyeight.com/polls/20200928_IL.pdf,53.0,40.0,Live,2,-4.6,+0.2, B/C,,53.0,40.0,Biden,Biden,483.0,640.0,85.0
435,2020-09-28 00:00:00.000000,pennsylvania,A+,711,LV,Siena College/The New York Times Upshot,https://www.nytimes.com/2020/09/28/us/politics/supreme-court-pennsylvania-poll.html,49.0,40.0,Live,59,-1.5,-1.1, A+,,49.0,39.7,Biden,Biden,282.0,348.0,81.0
436,2020-09-28 00:00:00.000000,nebraska,A+,420,LV,Siena College/The New York Times Upshot,https://int.nyt.com/data/documenttools/ne020920-crosstabs/38a068b5366d4c08/full.pdf,48.0,41.0,Live,59,-1.5,-1.1, A+,,48.0,40.7,Biden,Biden,171.0,202.0,47.0
437,2020-09-28 00:00:00.000000,north-carolina,B/C,705,RV,Meredith College,https://www.meredith.edu/assets/images/content/Meredith_College_Poll_Report_September_2020.pdf,46.0,45.0,Online/live,1,+3.0,+1.0, B/C,,46.0,45.0,Biden,Biden,317.0,324.0,64.0
438,2020-09-29 00:00:00.000000,georgia,B/C,969,LV,Quinnipiac University,https://poll.qu.edu/georgia/release-detail?ReleaseID=3676,50.0,47.0,Live,207,-0.2,-0.2, B+,,49.8,47.0,Biden,Biden,455.0,483.0,31.0
439,2020-09-29 00:00:00.000000,pennsylvania,A+,702,RV,ABC News/The Washington Post,https://www.langerresearch.com//wp-content//uploads//1216a32020StateBattlegrounds-PA.pdf,54.0,44.0,Live,73,-1.7,-1.3, A+,,53.5,44.0,Biden,Biden,309.0,376.0,17.0
440,2020-09-29 00:00:00.000000,texas,A/B,882,LV,University of Massachusetts Lowell,https://www.uml.edu/docs/2020-Texas-Sept-Topline_tcm18-330588.pdf,46.0,50.0,Online,19,-0.6,-0.1, A/B,,46.0,49.8,Trump,Trump,439.0,406.0,37.0
441,2020-09-29 00:00:00.000000,north-carolina,A/B,921,LV,University of Massachusetts Lowell,https://www.uml.edu/docs/2020-NC-Sept-Topline_tcm18-330590.pdf,48.0,49.0,Online,19,-0.6,-0.1, A/B,,48.0,48.8,Trump,Trump,449.0,442.0,30.0
442,2020-09-29 00:00:00.000000,new-hampshire,C+,850,LV,University of Massachusetts Lowell,https://www.uml.edu/docs/2020-NH-Sept-Topline_tcm18-330589.pdf,56.0,42.0,Online,19,-0.6,-0.1, A/B,,56.0,41.8,Biden,Biden,355.0,476.0,19.0
443,2020-09-29 00:00:00.000000,north-dakota,B/C,500,LV,DFM Research,https://twitter.com/Politics_Polls/status/1310967942977380353,37.0,56.0,Live,10,+0.1,+0.5, B/C,,35.5,56.0,Trump,Trump,280.0,178.0,42.0
444,2020-09-29 00:00:00.000000,florida,C,500,LV,Susquehanna Polling & Research Inc.,https://amgreatness.com/2020/09/28/new-poll-biden-leads-trump-in-tight-florida-race-trump-ahead-with-hispanics/,46.0,42.0,IVR/online/live,38,+0.7,+1.0, C,,45.1,42.0,Biden,Biden,210.0,226.0,64.0
445,2020-09-29 00:00:00.000000,arizona,C,500,LV,Susquehanna Polling & Research Inc.,https://amgreatness.com/2020/09/29/trump-and-biden-tied-in-new-arizona-poll/,47.0,46.0,IVR/online/live,38,+0.7,+1.0, C,,46.1,46.0,Biden,Biden,230.0,230.0,40.0
446,2020-09-29 00:00:00.000000,wisconsin,C,500,LV,Susquehanna Polling & Research Inc.,https://overland.amgreatness.com/app/uploads/2020/09/WI-Statewide-09-2020-Crosstabulation-Report.pdf,48.0,46.0,IVR/online/live,38,+0.7,+1.0, C,,47.1,46.0,Biden,Biden,230.0,236.0,34.0
447,2020-09-30 00:00:00.000000,south-carolina,B+,"1,123",LV,Quinnipiac University,https://poll.qu.edu/south-carolina/release-detail?ReleaseID=3677,47.0,48.0,Live,207,-0.2,-0.2, B+,,46.8,48.0,Trump,Trump,539.0,526.0,58.0
448,2020-09-30 00:00:00.000000,california,A,558,LV,SurveyUSA,http://www.surveyusa.com/client/PollReport.aspx?g=d15fdb0d-701d-495c-a67f-e17bfcc3bf92,59.0,32.0,IVR/online/live,787,-1.1,-0.8, A,,58.9,32.0,Biden,Biden,179.0,329.0,50.0
449,2020-09-30 00:00:00.000000,kansas,B/C,677,LV,co/efficient,https://www.kansascity.com/news/politics-government/article246101020.html,42.0,52.0,IVR/text,1,+0.4,+1.3, C/D,,41.8,52.0,Trump,Trump,352.0,283.0,42.0
450,2020-09-30 00:00:00.000000,iowa,B/C,780,LV,RABA Research,https://who13.com/news/joe-biden-leads-president-trump-by-two-points-in-nexstar-iowa-2020-raba-research-poll/,48.0,46.0,IVR/online/live,2,+2.1,+1.2, B/C,,47.7,46.0,Biden,Biden,359.0,372.0,49.0
451,2020-09-30 00:00:00.000000,michigan,C-,"1,042",LV,ALG Research,https://thehill.com/homenews/campaign/519035-biden-leads-trump-by-8-points-in-michigan-poll,49.0,47.0,Online/live,15,+1.3,+1.1, B/C,,47.5,47.0,Biden,Biden,490.0,495.0,57.0
452,2020-09-30 00:00:00.000000,new-hampshire,B-,972,LV,University of New Hampshire,https://scholars.unh.edu/survey_center_polls/610/,53.0,44.0,Live,112,+0.5,+0.3, B-,,50.2,44.0,Biden,Biden,428.0,488.0,56.0
453,2020-09-30 00:00:00.000000,oregon,B/C,944,LV,Civiqs,https://civiqs.com/documents/Civiqs_DailyKos_OR_banner_book_2020_09_7b4xvh.pdf,56.0,39.0,Online,3,-1.4,+1.0, B/C,,56.0,39.0,Biden,Biden,368.0,529.0,47.0
454,2020-10-01 12:39:25.360005,arizona,B-,808,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_AZ_Senate_week2.pdf,49.0,45.0,Online/text,31,-0.2,+0.5, B-,,49.0,45.0,Biden,Biden,364.0,396.0,48.0
455,2020-10-01 12:39:25.360174,arizona,B-,808,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_AZ_Senate_week2.pdf,49.0,45.0,Online/text,31,-0.2,+0.5, B-,,49.0,45.0,Biden,Biden,364.0,396.0,48.0
456,2020-10-01 12:39:25.362249,iowa,B-,743,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_IA_Senate_week2.pdf,44.0,47.0,Online/text,31,-0.2,+0.5, B-,,44.0,47.0,Trump,Trump,349.0,327.0,67.0
457,2020-10-01 12:39:25.362403,iowa,B-,743,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_IA_Senate_week2.pdf,44.0,47.0,Online/text,31,-0.2,+0.5, B-,,44.0,47.0,Trump,Trump,349.0,327.0,67.0
458,2020-10-01 12:39:25.363812,maine,B-,718,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_ME_Senate_Week2.pdf,55.0,41.0,Online/text,31,-0.2,+0.5, B-,,55.0,41.0,Biden,Biden,294.0,395.0,29.0
459,2020-10-01 12:39:25.363964,maine,B-,718,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_ME_Senate_Week2.pdf,55.0,41.0,Online/text,31,-0.2,+0.5, B-,,55.0,41.0,Biden,Biden,294.0,395.0,29.0
460,2020-10-01 12:39:25.366729,south-carolina,B-,824,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_SC_Senate_week2.pdf,45.0,50.0,Online/text,31,-0.2,+0.5, B-,,45.0,50.0,Trump,Trump,412.0,371.0,41.0
461,2020-10-01 12:39:25.366886,south-carolina,B-,824,LV,Data for Progress,https://filesforprogress.org/memos/2020-senate-project/week-2/dfp_psp_SC_Senate_week2.pdf,45.0,50.0,Online/text,31,-0.2,+0.5, B-,,45.0,50.0,Trump,Trump,412.0,371.0,41.0
462,2020-10-01 12:39:25.692609,ohio,B/C,500,LV,ALG Research,https://www.progressivepolicy.org/wp-content/uploads/2020/09/ALG.PA_.OH_.energy-poll.09.30.20-.pdf,48.0,46.0,Online/live,15,+1.3,+1.1, B/C,,46.5,46.0,Biden,Biden,230.0,232.0,38.0
463,2020-10-01 12:39:25.692766,ohio,B/C,500,LV,ALG Research,https://www.progressivepolicy.org/wp-content/uploads/2020/09/ALG.PA_.OH_.energy-poll.09.30.20-.pdf,48.0,46.0,Online/live,15,+1.3,+1.1, B/C,,46.5,46.0,Biden,Biden,230.0,232.0,38.0
464,2020-10-01 12:39:25.692911,pennsylvania,B/C,500,LV,ALG Research,https://www.progressivepolicy.org/wp-content/uploads/2020/09/ALG.PA_.OH_.energy-poll.09.30.20-.pdf,50.0,44.0,Online/live,15,+1.3,+1.1, B/C,,48.5,44.0,Biden,Biden,220.0,242.0,38.0
465,2020-10-01 12:39:25.693051,pennsylvania,B/C,500,LV,ALG Research,https://www.progressivepolicy.org/wp-content/uploads/2020/09/ALG.PA_.OH_.energy-poll.09.30.20-.pdf,50.0,44.0,Online/live,15,+1.3,+1.1, B/C,,48.5,44.0,Biden,Biden,220.0,242.0,38.0
